"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ASF1A",0.0115691209962434,6.02258449607484,0.0580151731422675,0.954249270098481,0.977046770477413,-5.94592929051725
"ZNF175",0.00520272078062404,6.59789226848861,0.057500608418945,0.954654586573213,0.977324667321536,-5.94595825242659
"LARP1",-0.00581692347032219,8.60525378681334,-0.0574654099797629,0.954682312421463,0.977324667321536,-5.94596022412011
"PCDHA2",-0.00454194057283875,3.88529839449358,-0.0573549330394498,0.95476933560593,0.977324667321536,-5.945966404813
"URGCP",0.00635231574966276,8.15937043343934,0.0572780598213896,0.954829889326553,0.977324667321536,-5.94597069851205
"NBAS",-0.00807781004166579,7.60086339078107,-0.0571082431406812,0.954963656429456,0.977349404023066,-5.94598016309692
"CELP",-0.00744520304953917,5.65588372752468,-0.0570357963022849,0.955020724284614,0.977349404023066,-5.9459841923093
"BAG6",-0.00718067620061019,8.89808403914155,-0.0569529713821247,0.955085967468558,0.977349404023066,-5.94598879244615
"YTHDF1",0.00485328854550767,8.67565673230121,0.0564919882360863,0.955449100852381,0.977579871097309,-5.94601427356864
"POLE2",0.00428285267923114,4.75819119900269,0.0564707537253792,0.955465828296247,0.977579871097309,-5.94601544233136
"CDK20",-0.0069531296772909,7.61817377488656,-0.0560945852119393,0.955762157764897,0.977786808617607,-5.94603607409968
"TJAP1",-0.0117283813647031,7.37878451910698,-0.0559378510385576,0.955885628173987,0.977786808617607,-5.94604462983662
"CLTB",-0.00835768486112437,7.73326666305923,-0.0559194814812427,0.955900099225945,0.977786808617607,-5.94604563101923
"AFTPH",-0.0046797692614116,9.31658479667467,-0.0553877319782116,0.956319004144829,0.978136167737487,-5.94607447008463
"GZMA",0.00485599480197618,4.44445337020482,0.0550479419723052,0.956586692776713,0.978330816759099,-5.94609275410778
"RNF126",0.0068811110604228,6.697017807472,0.0545125732423619,0.957008470113746,0.978683012832491,-5.94612133395046
"ACTR1B",-0.00674792422102362,8.53958680316871,-0.0543309297558076,0.957151576479183,0.978750192609698,-5.94613096726886
"NKX3-2",0.00385106049472688,5.24423681018945,0.0541824960451516,0.957268519884104,0.978790610343285,-5.94613881546709
"GRAMD2B",-0.0180083409719972,7.79158057784231,-0.0538390174223488,0.957539133061272,0.978923913750338,-5.94615689405328
"TTTY15",-0.00956631192024732,5.80067748673472,-0.0538204669060051,0.95755374842604,0.978923913750338,-5.94615786716609
"SDAD1",-0.00589409977059265,7.75434307353501,-0.0535047775699368,0.957802472395534,0.979099018313125,-5.94617437602532
"CRYAB",0.0155893143961202,10.4369575116697,0.0533021193262763,0.957962144223379,0.979183069724002,-5.94618492279375
"PROZ",-0.00483329307198323,5.4004778964035,-0.0531339029479658,0.958094681116206,0.979221629271409,-5.94619364674359
"NHERF2",-0.00565486758928564,4.32497015406429,-0.0529386869424653,0.958248492438938,0.979221629271409,-5.94620373637355
"DPAGT1",0.0058336652861761,6.01038072345482,0.0528534872315035,0.95831562208776,0.979221629271409,-5.94620812823484
"INTS8",0.00590239699910474,6.94630838977922,0.0527299171380072,0.958412984680569,0.979221629271409,-5.9462144854398
"PRKCZ",-0.0097556134744888,10.0085903378756,-0.052537097666497,0.958564911143,0.979221629271409,-5.94622437554057
"PLA2G2D",0.00372625375781732,7.01607798507144,0.052525307056592,0.958574201261396,0.979221629271409,-5.94622497912962
"CRTC3",-0.00718369398882116,8.22621902543199,-0.0525228021796934,0.958576174917743,0.979221629271409,-5.94622510734272
"PHYHIP",0.0140801619342505,9.33746041297925,0.0524678393881472,0.958619481570216,0.979221629271409,-5.94622791909588
"PMAIP1",-0.00492397366964284,3.734016827871,-0.0516495298314702,0.959264264893209,0.979801106886803,-5.94626943357257
"ARHGAP5",0.0107385753867924,8.10026481377698,0.0514527966229968,0.959419284197978,0.979812969439027,-5.94627931696376
"SLC6A16",-0.00397904666544069,5.22928689482849,-0.0514380860473131,0.959430875714242,0.979812969439027,-5.94628005447159
"PI4K2A",0.00301650233153136,6.6478779818891,0.0513302480131803,0.95951584930505,0.979820602759369,-5.94628545444322
"KNTC1",-0.00325676669214258,3.92076079753447,-0.0507930717290662,0.959939137666152,0.980173680949214,-5.94631218466946
"SAP30BP",0.0050577476516778,6.20158667543918,0.0506042352277272,0.960087941398315,0.980239610021306,-5.94632151450544
"RFWD3",-0.00370193281573363,3.50750624592851,-0.0505143520817301,0.960158770110247,0.980239610021306,-5.94632594315373
"NSUN3",0.00360418576036802,6.00102627351075,0.0499972186563457,0.960566282317838,0.980576464056877,-5.9463512700069
"TM4SF4",-0.00400842432423812,5.81995384681422,-0.0495919051218995,0.960885685755953,0.980821193011393,-5.94637093829369
"SPACA9",0.00306320454476749,5.70655611152001,0.0494961145210522,0.960961173600579,0.980821193011393,-5.94637556325469
"PAWR",0.00238631739080485,4.73370538068833,0.0492008083492815,0.961193892168483,0.98092785733946,-5.94638976496217
"EEF1AKMT3",0.0056428558999884,6.02700530009158,0.0491342602596253,0.96124633645108,0.98092785733946,-5.94639295362657
"COX15",-0.00388491198982082,5.60954710958122,-0.0490681472193409,0.961298438063427,0.98092785733946,-5.94639611717286
"MEP1A",-0.00336131556751409,4.0604246736122,-0.0487420665474213,0.96155541458602,0.981098802798893,-5.94641165801646
"MBTPS2",-0.00377524542339616,6.86853234264714,-0.0486586383991743,0.961621163037561,0.981098802798893,-5.94641561751732
"XBP1",-0.0055952632794299,6.70801794520055,-0.0481387422104358,0.962030891558959,0.981437631080442,-5.94644013899167
"ME1",-0.00504773539927778,5.73130433579176,-0.0478271653085185,0.962276449457379,0.981563036117695,-5.94645470865096
"UBR4",0.00312064376396504,6.44538825562828,0.0477824783395576,0.96231166816562,0.981563036117695,-5.94645679050422
"ALOX12P2",0.00377851382027,6.48578209169807,0.0476300248675467,0.962431820435226,0.981563036117695,-5.94646387828575
"TCTN2",0.00896492375326411,8.04664924849899,0.0474350053427285,0.962585521368793,0.981563036117695,-5.94647291201225
"SEMA4C",0.00565770498372175,8.16449790682737,0.0473649813135324,0.962640709839751,0.981563036117695,-5.94647614663536
"PPP1R7",-0.00540642997851092,7.85347955511129,-0.0472440860500437,0.962735992220808,0.981563036117695,-5.94648171991131
"HOXC6",-0.00333089192573619,4.79113070834908,-0.0471891196622345,0.962779313612324,0.981563036117695,-5.94648424915458
"SMAD4",-0.00420453457517751,4.26901860449701,-0.0470161677569525,0.962915625266525,0.981563036117695,-5.94649218822258
"DZIP1",-0.00730116666912286,6.61220610028979,-0.0468590191077717,0.963039482623971,0.981563036117695,-5.94649937659681
"KRT33B",0.00395435244776183,5.69534040585067,0.0464848707772375,0.963334373005091,0.981563036117695,-5.94651639424069
"DKC1",-0.00262499241658657,7.02769967910183,-0.0464719921205166,0.963344523598989,0.981563036117695,-5.94651697758118
"PARD6B",0.00265335046218204,4.51056206789572,0.0464501272143578,0.963361756915705,0.981563036117695,-5.94651796758497
"HPCA",-0.0125881234140302,9.5052699194719,-0.0464059180025167,0.96339660145447,0.981563036117695,-5.94651996787582
"SLC35E2A",0.00896829181990265,5.53770711019268,0.0464036519047807,0.963398387535155,0.981563036117695,-5.94652007035641
"MCM9",0.00383848713134925,4.78696293394175,0.0462964023784968,0.963482919112184,0.981563036117695,-5.94652491482019
"NAGPA",-0.00764615775322518,8.07077441787613,-0.0461757435451856,0.963578020116434,0.981563036117695,-5.94653035158589
"PRR16",-0.00265119864592371,3.57262410438891,-0.0461538313834965,0.963595290926152,0.981563036117695,-5.94653133740392
"ARK2N",-0.00238479478438611,4.30001039284198,-0.0461289671473363,0.963614888535083,0.981563036117695,-5.9465324554678
"HMGN1",-0.00557896058096979,8.15911428167183,-0.0460134033482068,0.963705974453967,0.981563036117695,-5.94653764409018
"YIPF6",0.00348176325914079,6.51280873147803,0.0460126675480418,0.963706554403935,0.981563036117695,-5.9465376770847
"CATSPERB",-0.00357443782503772,3.4057966429036,-0.0458893317680483,0.963803766660863,0.981582972602972,-5.94654320021317
"HRAS",-0.00735087273261228,7.85807146528991,-0.0455103135833461,0.964102509295631,0.981753462393808,-5.94656008035663
"SMAD3",-0.00288891012266203,6.17433453815647,-0.0454404381373322,0.964157585803541,0.981753462393808,-5.94656317708336
"ARHGAP32",0.00713045513248315,7.3399272708927,0.0453813951269838,0.964204124222409,0.981753462393808,-5.94656579003201
"ABHD14A",0.00568286692565155,8.0290379637843,0.0451302830660118,0.964402055255773,0.981775089567741,-5.94657686505402
"TAF1B",0.00283232928844495,4.16425182335979,0.0450994507876412,0.9644263579727,0.981775089567741,-5.9465782206428
"SLC19A2",0.00819336024603221,4.85809432270195,0.0450588941004446,0.964458325747951,0.981775089567741,-5.94658000236972
"FIRRM",0.00397052858193512,3.85720238132741,0.04481277182996,0.964652326662813,0.981824981634686,-5.94659078058138
"RPP30",-0.00332226087272693,6.87321914001385,-0.044799671242985,0.964662652998977,0.981824981634686,-5.94659135262918
"GUCY1B2",0.0033958688758798,4.75228153639429,0.0446313039323968,0.964795366504403,0.981881012534426,-5.94659868963986
"FUBP3",-0.00876380929693927,5.12254206596634,-0.0441964290240223,0.965138156224848,0.98215081367923,-5.94661751255535
"ZNF93",0.00322668875564985,6.8647627377017,0.043955273657068,0.965328249676791,0.982251230604613,-5.9466278711829
"MC5R",-0.00246989281096678,5.24947629248901,-0.043874125171601,0.965392216364227,0.982251230604613,-5.94663134410629
"PPP2R2D",-0.00374757304790163,6.90819060002196,-0.0437127076273586,0.965519457222608,0.982301641399005,-5.94663823324058
"SSR3",-0.00353634309228145,4.57544183627929,-0.0432563228757274,0.965879217401902,0.982588585903786,-5.94665757390556
"AFP",0.00220389788028757,4.44966182046957,0.0431052570603663,0.96599830160029,0.982600147011086,-5.94666393106303
"NKAPD1",0.00323490188813572,6.10057437531986,0.0430447239020369,0.966046019722202,0.982600147011086,-5.94666647218142
"RAB27B",-0.00227125582982763,3.68596593492665,-0.0428789811143995,0.966176674968996,0.982653986134101,-5.94667341161805
"DBP",0.0031591790742713,6.18064782874232,0.0426430794591238,0.966362638210432,0.982764063295889,-5.94668324235509
"TMEM238L",-0.00304066096078067,4.7886788512155,-0.0423610653225243,0.966584954868385,0.982911090195527,-5.94669492357959
"CFAP69",0.0030018621108953,6.46529593526778,0.0421610956542468,0.966742596124195,0.982992330931173,-5.94670315950736
"ZNF215",-0.00271353232272093,5.48130347254175,-0.0416987377606252,0.967107090101067,0.983283871342806,-5.94672205293075
"PAPOLB",-0.00227186913390459,3.75940527600006,-0.0415582266717587,0.967217861692415,0.983317419216565,-5.94672775339303
"SRF",0.00320263508729675,6.10716039353218,0.0413550107918266,0.967378067654975,0.983401214871902,-5.94673596372495
"AJAP1",0.00355072095597928,5.90178957266475,0.0409497631846662,0.967697550240332,0.983569485150888,-5.9467522164131
"PPARA",-0.00203442908475115,3.50803509201087,-0.0408748022828896,0.967756647317937,0.983569485150888,-5.94675520522535
"TRIM52",0.00478100001832479,6.18199984716452,0.0408490078925028,0.96777698293736,0.983569485150888,-5.94675623242316
"SLC7A7",0.0035090406159549,6.60657054257249,0.0402223680528544,0.968271016158849,0.983992481094472,-5.94678098761523
"CYC1",0.00527174495646492,8.46537063348844,0.0400446484274287,0.968411129956965,0.98405577206606,-5.9467879387216
"ADCY10",-0.00221256674087782,3.92449995268899,-0.039721934891911,0.968665559323873,0.984191044495426,-5.94680048225841
"RAB9A",-0.00665861005372895,7.15814951172174,-0.0396783257726168,0.968699941287754,0.984191044495426,-5.94680216951597
"SFN",0.0028644706363263,6.72747072230796,0.039104454948135,0.969152393838997,0.984459127370962,-5.94682420020555
"GUCY1A2",-0.00277459606153712,5.06356931149975,-0.0390694425581502,0.969179998732597,0.984459127370962,-5.94682553393167
"SPTSSA",-0.00450196585917629,6.08414316925913,-0.0390473688325624,0.969197402387596,0.984459127370962,-5.94682637417162
"RNF2",0.00423338595663285,4.4585299388462,0.0389484009657203,0.969275432118101,0.984459293723422,-5.94683013556309
"PRKCD",-0.00397267325618237,6.73614541589182,-0.0386179539085364,0.969535970416032,0.984600925278289,-5.94684262546112
"DCAF11",-0.00306986079420151,7.09853052829165,-0.0385739901716874,0.969570633529597,0.984600925278289,-5.9468442791374
"PTPA",-0.00474179822638312,8.39007864330653,-0.0379977281418721,0.970024991735493,0.984843804872316,-5.94686578083787
"GJA5",-0.00279237375196162,4.60050945842939,-0.0379929475774267,0.970028761051778,0.984843804872316,-5.9468659578587
"ORAI2",0.00299546300452429,4.97696090535196,0.0378815851480794,0.970116566830708,0.984843804872316,-5.9468700752267
"CERS2",0.00856477093022783,8.29690379788288,0.0378754668119915,0.970121390957829,0.984843804872316,-5.9468703010878
"ANKRD40CL",-0.00217268725901664,3.97483341021134,-0.0377099977019755,0.970251858901256,0.98489716997901,-5.94687639562037
"PACSIN2",-0.00348959955422762,7.28176392913373,-0.037432424982636,0.970470719433516,0.985018249638701,-5.94688655921891
"HTR2B",-0.0023210780985904,3.60732556818682,-0.0373610995985459,0.970526958455216,0.985018249638701,-5.94688915874343
"ASMTL",-0.00512524053783257,7.11234481794636,-0.0372262069940232,0.970633319727785,0.985047123239556,-5.94689406148523
"MDC1",0.00328313751784181,6.70835448871597,0.0370697652052178,0.970756672983653,0.985075531130189,-5.94689972523718
"ADAMTS9",0.00454491667047642,5.52889627772748,0.036993077045992,0.970817141333714,0.985075531130189,-5.94690249291189
"TRH",0.00297555395090632,6.30634426155016,0.036171752792486,0.971464763845244,0.985653559850367,-5.94693177513544
"ZNF471",0.00212222397741182,3.6594455574167,0.0358769829021289,0.971697197820125,0.985810277005284,-5.94694212411096
"ZNF107",0.00322844183253028,3.73741716282199,0.03549189331201,0.972000855168475,0.986039221045899,-5.94695551652955
"ERBB4",-0.00236378972937334,6.46820745358447,-0.0350658522784245,0.972336809289478,0.98626952882408,-5.94697016475773
"GRIN1",0.00777505446630698,6.7325891591041,0.0350061316946337,0.972383902301049,0.98626952882408,-5.94697220394815
"ZSCAN31",-0.00593472437614494,5.60968272897546,-0.03487045673549,0.972490889956252,0.986298918796478,-5.9469768237235
"ADAMTS20",-0.00260788287905179,3.61379856059499,-0.034726291758651,0.972604573067151,0.986335094031282,-5.94698171293003
"CTC-338M12.4",0.00260399299247969,4.74828709499971,0.0346075729837411,0.972698190700969,0.98635091634844,-5.94698572394856
"NUP210",0.00222972354475754,5.63187477918336,0.0345050805967908,0.972779013074044,0.98635376231415,-5.9469891756974
"RAB26",0.00566304621246438,7.88935304223833,0.0342122846649964,0.973009904664983,0.986411509756788,-5.94699898011566
"GTPBP3",-0.00350049682193045,6.79555803247738,-0.0341748986574581,0.97303938651521,0.986411509756788,-5.94700022599026
"TOMM22",0.00412521373120277,7.04079446807726,0.0341360436033562,0.973070026867568,0.986411509756788,-5.94700151937691
"ZNF862",-0.00259096039512817,7.2879562219157,-0.0338842844496851,0.973268560346329,0.986450389802914,-5.94700986415469
"KRT12",-0.00364387609704272,4.77536731921096,-0.0338525739570039,0.973293566889212,0.986450389802914,-5.94701091084697
"ING4",0.00144807205438211,7.55532965236803,0.0336945718917295,0.973418165983127,0.986450389802914,-5.94701611153594
"TAF7L",-0.00231130196414168,3.73733769549811,-0.0336916440987015,0.973420474822523,0.986450389802914,-5.94701620767562
"ULK1",0.00414849086422592,7.63177532229209,0.0333280219583634,0.973707226826581,0.986589112329233,-5.94702808296108
"PTDSS1",0.00430402333831997,9.08864696763318,0.0332934592069507,0.973734483162336,0.986589112329233,-5.9470292050166
"TRIO",0.00250544665480848,6.08663226141703,0.0331609563918454,0.973838975760565,0.986589112329233,-5.94703349584174
"DNAH3",0.0031146438205756,5.95575676669681,0.0330651065843543,0.973914563853071,0.986589112329233,-5.9470365890717
"TMEM212",-0.00229693701319116,5.40018516788725,-0.0330232948730604,0.973947537054588,0.986589112329233,-5.94703793559946
"ZNF674",0.00157059346042198,2.88118926295686,0.0328359645422864,0.974095268513763,0.986659708365607,-5.94704394757517
"CYBC1",0.00361604715447049,5.29812804790072,0.032460527316529,0.97439134669382,0.986880541236078,-5.9470558935016
"HNRNPUL1",-0.00319446011562981,6.9772999747478,-0.0312357904438824,0.975357227512241,0.987772595983178,-5.94709390813717
"RFC2",0.00230887695075443,5.30013902694454,0.0311455858402214,0.975428368334255,0.987772595983178,-5.94709665020522
"ANTXR1",-0.0019338307911543,4.90087123582333,-0.0310078781081862,0.975536973407108,0.987803456253889,-5.94710082099579
"DENND2D",-0.00202639691208865,4.95298782930748,-0.0308262135730914,0.975680246350201,0.987869412557507,-5.94710629484792
"CAMK1G",-0.00386432095313962,7.52725342686467,-0.0303543199457848,0.976052417494536,0.988167097564335,-5.94712036350712
"LARP7",0.00227268479929937,6.20172376084125,0.0302322495520779,0.976148692385492,0.988171399083482,-5.94712396748751
"ABHD17A",0.00448080336327579,9.38055215248554,0.0301507303767827,0.976212985411113,0.988171399083482,-5.9471263661556
"DNAJC11",-0.00302330869081056,7.8308390153762,-0.0300185460241998,0.976317237699203,0.988197809321193,-5.94713024186144
"DFFB",0.00361451030097456,5.27181201294342,0.0296398639646057,0.976615902296809,0.988420977644777,-5.9471412507301
